jump_times
0.17636164827429252
0.19159126009466426
0.2765131305695654
0.4263489197173813
1.0248927174106792
1.0771258134955413
1.2891295979132413
2.2660680272313503
2.3580297506573404
2.539037083155468
2.6713229453706395
2.8471521769572044
3.094448411540431
3.1413808094016846
4.382779745279845
5.418236364663522
6.168157714914844
6.573710323764742
6.922446402208906
7.045355328131386
7.189087531792627
8.031092113389338
8.821342219892044
9.346935204038617
10.362582220425162
10.944719576075013
11.084242687026125
11.268272494832285
11.354485106148273
11.616463677187168
11.849442589786777
12.300163950651287
12.322362862297283
12.341849345012216
12.41131422770212
13.4034600210707
13.485228876433553
13.82136930628359
13.822059724343804
14.73049258196785
18.206843100559173
19.357952103664772
20.896857739068516
21.602983109436995
23.115903001103216
23.700702954829097
23.756993637569956
24.107520396048095
24.147205579967736
24.516923958116656
27.62630946551929
28.153288574295456
28.452016740249743
28.967347777994117
31.333915559756285
31.83168190531954
32.064774108019655
32.82480691722035
33.27176111648312
33.30645521498663
33.33039290728648
33.448640851717215
33.58229656365933
34.05044773063472
34.38727510717385
34.47474747230813
34.63233423931067
34.93100037809912
35.458658275548
36.22295991261919
36.31380756831103
36.314243829310826
36.48582530064123
36.60343657341878
36.89635461798964
37.73043566185624
37.83020772809736
38.555026449562796
38.88983076685539
39.30732257632214
39.85212118492294
40.65106516519168
42.626227368384185
43.018603500211576
43.12523022929919
43.17558587787602
43.90165203076201
43.906673521195025
44.15803325984804
44.36095822479708
44.37886876312651
44.71727553308526
44.728436653506904
44.81828844340214
44.85207298110191
44.93745681484626
45.22300829921024
45.4716531600485
45.7537967899979
45.82509696911247
46.70148567061641
47.02930173233001
47.063691521631746
47.14051131290441
47.88854288333512
47.93206287558936
48.028941804170536
49.05846713543316
49.91342012131254
50.1081869642568
52.21263205327804
52.63740094232372
53.11331588170655
53.24388919095447
53.32010985070672
55.642270227753855
55.649952111557894
57.121669667554166
57.64887755182812
58.006716091521035
58.36553664525213
58.86797928935516
59.15256728644481
59.43276215234916
60.133956083307886
60.20629845121947
60.63846835763664
61.37856484939831
61.707563100686116
62.74578567107979
63.4533601884019
66.66955244166697
67.7698542538336
68.6044543808306
68.64986579340477
69.58632841195974
70.37229044220622
70.9190200287208
71.02126729655875
72.70995192466711
73.7151243757978
74.15596278524919
74.75114877437561
75.38787925732393
75.77717400400005
76.32777660161733
76.51972645834009
76.55315176306226
76.8748065691027
77.33691004402716
78.02592651078118
78.08396941572366
78.78306228895735
78.9650835945516
78.98997368431385
79.09962928600756
79.50061219104114
80.48432846198408
81.68541800930583
81.9869364316869
82.24124926199497
85.51985444895918
86.14134158631738
86.5394373739092
87.43132081832618
87.77476823828665
